comment_class,comment category,comment_text,reply_count,like_count,video_name,date
9,,<NULL>,23,162,,2015-08-15T01:01:30.000Z
0,,logan,0,0,,2015-08-15T01:01:37.000Z
0,,21st comment eat it,2,0,,2015-08-15T01:01:46.000Z
0,2,i really wanted to do an animation of that part (cuz my name is logan XD ) but this is so well made i dout i can do it XD 10/10 gg,0,0,,2015-08-15T01:04:59.000Z
0,10,OoOoWaHtYoUsAy.,1,9,,2015-08-15T01:06:35.000Z
0,2,Where can i buy this glorious game at?,3,0,,2015-08-15T01:07:30.000Z
0,2,Where's the game,0,0,,2015-08-15T01:11:23.000Z
0,3,Geno I think you were dropped on your headI mean what sane person makes this beautiful artwork,0,3,,2015-08-15T01:12:25.000Z
9,,<NULL>,0,0,,2015-08-15T01:14:46.000Z
0,,MmmMmMmM WaaTcHa SAAaAaAaAyY,0,7,,2015-08-15T01:15:14.000Z
0,,EY! IT'S VINNEH!,0,0,,2015-08-15T01:15:46.000Z
0,,im in tears,0,3,,2015-08-15T01:16:02.000Z
9,,<NULL>,0,0,,2015-08-15T01:16:24.000Z
0,,0:21 Best singing ever.,0,11,,2015-08-15T01:17:18.000Z
0,8,THEY GOT DROPPED ON THEIR HEADS,9,66,,2015-08-15T01:22:52.000Z
0,3,Lol those voices were quite on par,0,0,,2015-08-15T01:24:51.000Z
0,2,"You really like adding the vibrato effect to songs, do not you.",0,0,,2015-08-15T01:25:06.000Z
0,3,Geno is my new favorite youtubers for vine sauce audio,0,1,,2015-08-15T01:28:58.000Z
0,3,These two remind me of Rick and Morty,0,0,,2015-08-15T01:54:13.000Z
0,,FULL MMMmmmM WaTChaa SAayy pls,0,1,,2015-08-15T02:01:41.000Z
0,3,"Please, I need that to be a full song! For science! Yeah, uh, for science!",0,1,,2015-08-15T02:05:32.000Z
0,,Bootlegs in a nutshell.,0,1,,2015-08-15T02:08:19.000Z
0,,DID YA HEAR ABOUT IT,0,0,,2015-08-15T02:13:18.000Z
0,,What is this...?,0,0,,2015-08-15T02:16:59.000Z
0,,That was lol,0,2,,2015-08-15T02:20:49.000Z
0,8,What if Mario Kart was a ripoff of Logan Kart??? o-o Mind=Blown-by-a-prostitute,0,1,,2015-08-15T02:21:39.000Z
0,3,I swear to god every time i watch your vids i laugh great job man keep up the good qorrrrrrkkkkk,0,0,,2015-08-15T02:22:52.000Z
0,3,I swear to god every time i watch your vids i laugh great job man keep up the good workmkk,0,0,,2015-08-15T02:23:11.000Z
0,8,"""Btw I am going to college you will never see from me again"" uploads video the next dayLol Geno, I think at this point it is obvious you have got some endless stash of great Gmod videos hidden away that you will ration out to us until the end of time.",0,11,,2015-08-15T02:26:52.000Z
0,3,Liking all this vinesauce love on youtube recently.,0,2,,2015-08-15T02:35:34.000Z
0,,WarioBrain.exe not working,3,149,,2015-08-15T02:45:33.000Z
9,,<NULL>,0,2,,2015-08-15T02:59:14.000Z
9,,<NULL>,0,1,,2015-08-15T03:24:25.000Z
9,,<NULL>,1,22,,2015-08-15T03:40:04.000Z
0,3,"I have to say, Vinesauce did a pretty good impression of the cartoon versions of the Mario Bros.",0,2,,2015-08-15T03:52:16.000Z
0,,Vinesauce?I instantly love you.,0,3,,2015-08-15T04:12:31.000Z
0,,Dear Wario,0,0,,2015-08-15T04:29:29.000Z
0,8,0:21 Spy gets his Driver's License NUMBER - The Sad Edition,0,0,,2015-08-15T04:31:02.000Z
0,2,"Geno, you must make some kind of video using audio from Vinny's Sonic Dreams Collection video...<del>It would also make my day if you responded or something.</del>",1,8,,2015-08-15T04:45:33.000Z
0,,Hi Geno :D,0,0,,2015-08-15T06:21:36.000Z
0,3,Still on Eltorro's drugs..... your so addicted to them :3,0,0,,2015-08-15T07:05:24.000Z
0,,Vinesauce ftw,0,0,,2015-08-15T07:10:14.000Z
9,,<NULL>,0,0,,2015-08-15T07:11:17.000Z
0,,Your video must be 0:40 to 1:30 long to be acceptablesry m8 no coleb for u,2,0,,2015-08-15T08:26:22.000Z
0,3,"Eltorro called, he wants his drugs back.",1,33,,2015-08-15T09:25:35.000Z
0,3,Ladies and gentleman we have a new kitty0706 in teh making,0,0,,2015-08-15T09:31:20.000Z
0,,fiber,0,0,,2015-08-15T10:43:05.000Z
0,2,you have got to stop taking eltorro's drugs geno,0,0,,2015-08-15T11:03:30.000Z
9,,<NULL>,0,0,,2015-08-15T11:53:44.000Z
0,8,"wolverine's an idiot? I am not that surprised, seeing as he is been stabbed and shot multiple times.",0,0,,2015-08-15T13:48:45.000Z
0,3,"Lots of Nintendo lately, you are making me want to bust out my Nintendos and do a marathon...too bad most of the games on the NES are crap or too hard. Crap as in I got a bunch of unlicensed games, and hard as in Ninja Gaiden II...the game that I remember breaking my controller over when I was young. I wish I could go back and smack myself for doing that crap.Lol what is rambling?",0,1,,2015-08-15T14:09:16.000Z
0,1,"After Nintendo received multiple requests for Logan in Super Smash Bros. or Mario Kart NUMBER for DLC, every branch gave up and flew to a separate planet. Legend says that if you can align your telescope just right at night, you can see a kart race on top of a cosmic rainbow, before it fades...",0,13,,2015-08-15T14:19:05.000Z
0,10,vinny needs to see this,0,1,,2015-08-15T15:05:51.000Z
11,,What. The. Fuck.,0,1,,2015-08-15T16:56:39.000Z
0,11,"JOEL, JOEL HAVE YOU BEEN DOWNLOADING BOOBS AGAIN JOEL?",9,36,,2015-08-15T17:03:34.000Z
0,,whats the song name?,0,0,,2015-08-15T23:31:19.000Z
0,10,mmmMMwAtchaSAEeeHHuuehh MMMmmMMTHATCHUNLYMENWEeeuUHHuueeWED CUZ U DID mmmMMwAtchaSAEeeHH,0,0,,2015-08-16T00:42:27.000Z
0,,Donkey Kong sucks!,0,0,,2015-08-16T01:02:32.000Z
0,,Sminesoos,0,0,,2015-08-16T01:29:11.000Z
0,,Vinny must watch this video.,0,1,,2015-08-16T04:22:03.000Z
0,4,"Learns how to distort music, does it as much as possible",0,0,,2015-08-16T05:45:29.000Z
0,3,this is an interesting DLC,1,29,,2015-08-16T08:39:05.000Z
0,1,I just realised your account is named after the geno whirl attack from super mario rpg...now i feel stupid,0,1,,2015-08-16T09:58:27.000Z
0,3,Ermaggerrgh vinesauce yay made my day,0,0,,2015-08-16T16:10:16.000Z
0,,More like Joel Kart,1,0,,2015-08-16T17:23:03.000Z
0,2,Does Wario have Terminal 7?,1,0,,2015-08-17T00:41:19.000Z
0,,I f***ing died when it showed wolverineXD,0,10,,2015-08-17T17:10:05.000Z
0,,"Ah yes, the Pizzapasta man.",0,0,,2015-08-17T20:21:39.000Z
0,10,Can I has full vibrato mmm watcha say?,0,0,,2015-08-17T21:40:47.000Z
0,,Mmmm... Watch this video,0,0,,2015-08-18T01:46:34.000Z
0,,0:22 I will just leave this here.,0,0,,2015-08-19T18:40:32.000Z
0,,"There is Joshi, Mario! Joshis in this game!",0,0,,2015-08-19T20:41:03.000Z
0,3,"Geno, you always make my day better.",0,0,,2015-08-19T22:33:55.000Z
0,3,OH MY GODGreat clip from binny binesauce.,0,0,,2015-08-19T23:29:07.000Z
0,,But Logan's in it!!!,0,0,,2015-08-21T21:15:26.000Z
0,,"Vinesauce, yes ",0,0,,2015-08-25T06:40:55.000Z
0,,00:21 i think i need full...,1,0,,2015-08-25T07:55:16.000Z
0,,JOSHI'S ALSO IN IT. JOSHI'S COMPETING!,0,0,,2015-08-29T12:09:42.000Z
0,,WALUIGI,0,0,,2015-08-31T19:37:57.000Z
0,3,your animating is good. I have to use ragdoll mover and stop motion helper... lmao,0,1,,2015-09-01T01:51:40.000Z
0,12,Vinesauce is a quality stream,0,1,,2015-09-02T23:42:55.000Z
0,,I am ded XD,0,0,,2015-09-04T03:51:42.000Z
9,,<NULL>,0,0,,2015-09-05T20:40:57.000Z
9,,<NULL>,0,0,,2015-09-05T20:41:05.000Z
0,,So... no death stare?,0,0,,2015-09-07T01:14:17.000Z
0,,XD lol,0,0,,2015-09-07T21:23:21.000Z
0,12,This is literally if Rick and Morty were Italian plumbers.,0,1,,2015-09-10T02:41:31.000Z
9,,<NULL>,0,0,,2015-09-11T21:17:09.000Z
0,2,"Dammit, can someone help me out I cannot remember what it is called when the audio goes up and down in the Hide and Seek song at the end. Any help?",3,0,,2015-09-12T23:39:32.000Z
0,12,"I really want a 10-hour of that byotiful ""Mmm Watcha Say"" at the end.",0,0,,2015-09-13T03:14:22.000Z
0,,MMMMmMMM WaTCHa SAy,0,0,,2015-09-17T22:20:26.000Z
0,,Ayy Vinniesauce,0,0,,2015-09-28T03:18:06.000Z
0,,"Yeeeeeah, Vinesauce!!!!",0,0,,2015-10-12T01:27:16.000Z
0,10,%99 of a comments is: lol gimmie dat sound on the end mMMMMMmmM wAOOACTHOooSayy ooOOoOO mAJiLime weeee,0,1,,2015-10-15T12:51:32.000Z
0,10,MMMMMMMMMM WHAT CHA SAYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYYY THAT YU-,0,0,,2015-10-25T03:19:04.000Z
0,12,its funny cause i animated almost same time you uploaded. i should upload mine. never got to color but whateves.,0,0,,2015-11-24T14:16:02.000Z
0,,0:21 Killed me. xD,0,0,,2015-11-24T23:05:27.000Z
0,,I love vinny,0,0,,2015-11-29T08:19:13.000Z
0,,Did someone call me?,0,0,,2015-11-29T21:12:28.000Z
0,,"""they got dropped on their heads""rip wario",0,0,,2015-11-30T06:45:25.000Z
11,,mario you dick,0,0,,2015-12-21T17:39:36.000Z
0,,Wario's got Terminal 7.,0,1,,2015-12-27T04:40:09.000Z
0,,"How do you make music .......""vibrate"" like that? Like in the ending.",2,1,,2016-01-07T20:03:43.000Z
0,,My name Is Logan.,0,0,,2016-01-10T04:09:03.000Z
0,12,is it just me or do mario and luigi sound just like the ones from the cartoons,0,0,,2016-01-29T20:55:50.000Z
0,2,"Wait, did you use Teardrop from BFDI?",0,0,,2016-02-27T23:19:24.000Z
0,,Rick and Morty much?,0,0,,2016-03-11T04:25:54.000Z
0,2,Can we please have the full version of Distorted MMM what a say? PLEASE?,0,0,,2016-03-24T13:17:43.000Z
0,12,THEY GOT DROPPED ON THERE HEADS,0,0,,2016-04-07T00:44:43.000Z
0,,nice,0,0,,2016-05-05T20:32:39.000Z
0,12,This was great!But what the actual HECK happened to that music!?!?!?,0,0,,2016-06-12T16:58:09.000Z
11,11,"Don't bring attention to it, you fuckin' dope!",0,1,,2016-06-16T06:58:36.000Z
9,,<NULL>,0,0,,2016-07-15T23:35:00.000Z
0,,Miyamoto! Can we have new racing karts please? Plz?{karts are recolored}!!!!...HGRRRRRRRRRRRAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAAA,0,0,,2016-08-05T00:19:33.000Z
0,,0:21 Oh I see you there.,0,0,,2016-08-09T02:59:04.000Z
0,2,Why did mario argue about giving it attention when he was infront of it,0,0,,2016-09-05T03:29:08.000Z
0,,0:20 i need a change of pants,0,2,,2016-09-20T17:04:23.000Z
0,,OOOooOo wATCha SaAayYyYy,0,0,,2016-12-07T22:46:29.000Z
11,3,Even better than the Logan trailer,0,0,,2017-01-08T04:58:12.000Z
0,,i need that song,0,0,,2017-01-24T09:58:49.000Z
9,,<NULL>,0,0,,2017-02-17T08:46:20.000Z
0,3,Still better than Garfield Kart,0,0,,2017-02-19T17:09:14.000Z
0,12,The Paladins from Overwatch from tf2(Mario kart) :v,0,0,,2017-03-01T16:34:19.000Z
0,,1 liek = NUMBER prey for Werio,0,0,,2017-04-06T22:44:03.000Z
9,,<NULL>,0,0,,2017-05-17T21:15:09.000Z
0,,I HATE RIPOFF GAMES,0,0,,2017-05-28T02:47:20.000Z
11,,FUCK YOU,1,0,,2017-05-28T02:47:28.000Z
0,,"BUT MARIO, LOGAN'S IN IT!",0,2,,2017-07-01T23:16:34.000Z
0,12,Everything's different! There's blocks everywhereYoshi coins,0,0,,2017-07-02T04:28:03.000Z
9,,<NULL>,0,0,,2017-07-28T06:48:37.000Z
0,3,I like how the sad music was distorted,0,0,,2017-09-01T01:40:52.000Z
11,,I need that fucked up song,0,0,,2017-09-04T00:50:10.000Z
0,,MMm WHaTcHa SAy,0,0,,2017-09-06T04:02:17.000Z
9,,<NULL>,0,0,,2017-09-12T02:09:22.000Z
0,12,You have terminal NUMBER luigi.,0,0,,2017-09-18T03:52:37.000Z
0,1,Luigi's voice sounds like the guy who voiced Luigi in the Super Mario World show,1,0,,2017-09-25T19:53:24.000Z
0,,COOL,0,0,,2017-09-27T23:53:15.000Z
0,,Wario broken what you say!?!?!?!?!?!?!,0,0,,2017-11-18T13:36:23.000Z
0,12,You have terminal NUMBER luigi.,0,0,,2017-12-03T03:03:15.000Z
0,,stop,1,0,,2017-12-05T02:03:56.000Z
0,1,Logan Kart just released at version 1.0! More courses and gameplay improvements to everything,0,0,,2018-01-05T17:51:03.000Z
0,,BuT MarEeO lOgAN’s In iT,0,0,,2018-01-07T07:05:09.000Z
0,4,this video is gonna make me vomit,0,0,,2018-01-14T20:46:46.000Z
9,,<NULL>,0,0,,2018-01-16T07:23:04.000Z
0,,we need this a dlc,0,0,,2018-01-18T05:08:41.000Z
0,,First.............one to say...LAME!,0,0,https://www.youtube.com/watch?v=3pfYwXFJjD8,2013-04-03T12:52:38.000Z
0,,Has to be fake,0,0,,2013-04-03T12:55:10.000Z
0,12,It's could have been a better fake,0,0,,2013-04-03T13:15:13.000Z
11,12,"Seems fake, but at 1:11 I hear a mans voice or moan, shit gets real",0,0,,2013-04-03T13:37:31.000Z
0,4,LOL... A thumbs down from me...,0,0,,2013-04-03T14:40:44.000Z
0,2,all right where is the fishing wire then when they open the door because you should see it dangling down.,0,0,,2013-04-03T14:50:30.000Z
0,,fubar..lol,0,0,,2013-04-03T15:23:24.000Z
6,,thank u,0,0,,2013-04-03T15:24:34.000Z
0,,William G. Roll,0,0,,2013-04-03T15:42:49.000Z
0,,bABY FAKE,0,0,,2013-04-03T17:00:09.000Z
0,4,"I Seen this fake or not I like it , I would be telling it to clean this place up now , One day I was home by myself , I walked out of my Kitchen and walked back in an hour later and NUMBER tasty cakes that where in a box now were in the middle of the floor No holes in them I do not have mice, because my cat likes them to much, So this could be Real. Cool Bye",0,0,,2013-04-03T20:55:23.000Z
9,,<NULL>,0,0,,2013-04-03T21:36:04.000Z
0,,This was soooooooo stupid,0,0,,2013-04-03T21:51:15.000Z
0,4,Some videos scream FAKE.. and this is one of them,0,0,,2013-04-03T21:57:41.000Z
0,12,"I used to live in a town house that did the same thing with a knife in the door. It would always lock the bathroom door so we used a knife to open the lock. If the knife was left in the bathroom it would be sticking in the door when we opened it. It did a lot of other stuff that could really mess with your head. We were young and working hard and drinking a lot of beer,so we all just started blowing it off. It did stop,but we moved shortly after.",0,0,,2013-04-04T04:43:45.000Z
0,,nice,0,0,,2013-04-04T09:02:56.000Z
0,4,It's pissed because that kitchen is FILTHY!,0,0,,2013-04-05T05:59:28.000Z
0,,So they throw in the steak knifes as well,0,0,,2013-04-06T06:01:31.000Z
0,,FAKE!,0,0,,2013-04-06T22:39:01.000Z
0,,So fake,0,0,,2013-04-08T03:32:45.000Z
0,,a waste of time,0,0,,2013-04-09T19:15:34.000Z
0,2,How old is your house?,0,0,,2013-04-16T19:46:23.000Z
0,12,"he turns and a knife is lodged in the door ""without any sounds"" ... he turns again and there are NUMBER chairs stacked on top of each other....again ""without any noise""....I deduce video editing",0,0,,2013-04-17T06:51:07.000Z
0,2,What exactly is caught on camera? I see no ghost. This is shite!!!!,0,0,,2013-04-17T08:17:47.000Z
0,2,who made this? was this submitted? curious to know the context,0,0,,2013-04-18T03:43:34.000Z
11,,Im defeinaly unscibribing this shit fake ballshit channel,0,0,,2013-04-19T00:43:31.000Z
0,,Ridiculous !!! It's middle of the day. No ghost in daylight.,0,0,,2013-04-19T07:10:31.000Z
11,,Yes there is you stupid fuck,0,0,,2013-04-19T18:09:14.000Z
0,4,why you all do that making fake vids why? it isnt fun!! people search for it poeple has it and cant find real vids on internet!! i hope that EVERY FAKE VIDEO THAT PEOPLE GETS PUNISHMENT FOR FOOLING OTHER PEOPLE HOPE YOU GET A GHOST IN YOUR BODY!!,0,0,,2013-04-21T12:37:35.000Z
0,12,Wow u just walked up the stairs n ur breathing hard lol,0,0,,2013-04-21T14:32:09.000Z
0,,"lmao.....sheeeit of course a hunting can happen in the middle of the day,",0,0,,2013-04-24T17:20:30.000Z
0,,Edited. This is fake as hell.,0,0,,2013-04-27T00:54:29.000Z
11,,The poltergeist is his deceased wife and she is pissed because he never cleans the fuckin kitchen!,0,0,,2013-04-27T06:23:08.000Z
0,12,"ANYONE claiming to see or hear ghosts or receive messages from the dead is in one, or both, of only two states. 1) A CON ARTIST. 2) MENTALLY UNWELL. If you genuinely believe you have such experience, seek help immediately. Ghosts, fairies, gods, poltergeists,,ghouls, spirits, goblins, devils, angels, succubi, et cetera DO NOT EXIST!",0,0,,2013-04-29T14:56:24.000Z
0,4,"98 % ofl these guys""recordings""of ghost are FAKE! Usually these individuals do not have a woman or cannot b get a woman. Their lives are so pathetic that in order to be seen somewhat ""important"" and attract notoriety, they have to make up this videos! Have you notice that they are alone in most of their videos. There's my point!",0,0,,2013-05-01T21:48:47.000Z
11,," reason why it is extremely fake, if you see a knife in like that and you know for sure u did not put it like that, no smart person would stay to record, we run our ass out!",0,0,,2013-05-02T21:26:33.000Z
0,4,Since when are poltergeists super silent? Why would the poltergeist do all this stuff without making noise? Stupid video.,0,0,,2013-05-03T17:44:13.000Z
0,12,"Why always Poltergeists are violent. They throw and break things. I will be happy to find one that instead of make mess, they can clean out my house.",0,0,,2013-05-08T01:38:39.000Z
0,12,"there are such activities like that. only problem is its not poltergeists, ghost, demons or aliens who will clean out your house but people.....living people!!!lol",0,0,,2013-05-14T04:44:03.000Z
9,,<NULL>,0,0,,2013-05-14T23:52:19.000Z
0,,Those chairs are horny,0,0,,2013-05-18T18:21:22.000Z
0,,asthma problem..,0,0,,2013-05-21T02:55:56.000Z
0,,That was rather lame.,0,0,,2013-05-21T15:36:29.000Z
0,,Mr. Chair has a girlfriend.,0,0,,2013-05-22T02:05:54.000Z
0,4,extremely LAME! This person keeps walking around in circles!,0,0,,2013-05-23T08:24:25.000Z
0,12,Maybe he wanted to do your dishes cuz you obviously don't.,0,0,,2013-05-23T21:02:14.000Z
0,,Fake.,0,0,,2013-05-24T13:01:53.000Z
0,1,it must be a woman ghost because you didint clean up and the knives was a waning,0,0,,2013-05-24T14:09:26.000Z
0,12,he must be on NUMBER regal king size with breathing like yhat......lmno,0,0,,2013-05-24T22:45:47.000Z
0,2,Are you obese? Do you have breathing problems? Why do you breathe so heavily?,0,0,,2013-05-29T06:20:45.000Z
0,12,"If this was real, it is because ""he's freaked out"". Adrenaline. Obviously.",0,0,,2013-05-30T18:49:42.000Z
9,,<NULL>,0,0,,2013-06-03T00:43:56.000Z
0,12,what it was just two chairs making love give them some privacy,0,0,,2013-06-04T17:46:52.000Z
11,,Cash - You clearly have not experienced with one so fuck off and watch shit you like. Cause no matter what you say it IS real. Many people have experienced it including me. Go find something better to do than insult people!,0,0,,2013-06-05T17:38:54.000Z
0,12,"lol.......we believe whatever you post. If it is on youtube,...it must be realllllllll =)",0,0,,2013-06-08T10:01:44.000Z
0,12,believe me or not these are Demons!,0,0,,2013-06-10T15:34:54.000Z
0,1,"Husband taunts ghost and gets more than he bargains for! Busted elbow and nearly broke the camera! 100% REAL! We live in a house that is below a cemetery with A LOT of paranormal activity, this is the first time we have EVER caught anything on film! SUBSCRIBE for episode 2...we're going to the cemetery...as long as we both are brave enough after this encounter!! Adult language and content, not appropriate for children please! Go to my page to view!",0,0,,2013-06-10T20:46:40.000Z
0,12,knife on the door very subtla and soft message like (you moving from here in a week) kinda poltergeist,0,0,,2013-06-10T22:44:52.000Z
0,,who can escape at the daylight???,0,0,,2013-06-11T17:48:35.000Z
0,,clean your kitchen! its a mess.,0,0,,2013-06-13T19:25:59.000Z
0,,.. wow. :|,0,0,,2013-06-14T22:33:35.000Z
0,,It was very boring haha I luv knives,0,0,,2013-06-14T23:58:01.000Z
0,1,Ghost can actually do things like this. Break down doors and stuff. (Research),0,0,,2013-06-20T16:41:12.000Z
0,,Throw is ghost voice sound...,0,0,,2013-06-20T19:46:51.000Z
11,,"I had just get out of that house, burn it, say my cigar started the fire and I did not know, get my insurance, be on my fucking way.",0,0,,2013-06-22T00:26:09.000Z
0,,"People say its fake,",0,0,,2013-06-22T03:07:03.000Z
0,12,"Assuming this is not a fake, I must say you are a Medium of Special Effect, it is not common today, it was very common in the 19th C - The reason is only to make him or herself known to you. It can only do this, because it uses your own medium-ship to manifest itself. It might be angry for being dead and not knowing it got dead. It needs counseling and help to move on. I would suggest you to pray for him/her who is in your house; if, this video is not a fake, otherwise stop playing with it.",0,0,,2013-06-22T16:53:01.000Z
0,4,this guy is a fake people I mean you can hear the editing at 1:10 check it out. I may be wrong so you determine,0,0,,2013-06-23T17:26:55.000Z
0,3,Some stuff is real I have been one to see hear and feel these types of things,0,0,,2013-06-24T03:58:26.000Z
9,,<NULL>,0,0,,2013-06-24T15:29:26.000Z
11,,"why people always stick around and record, at first sign my white ass would be gone.",0,0,,2013-06-25T18:40:12.000Z
0,12,"Of course, all ufo and ghost etc videos are fake, if they are not misconstrued natural things, because they do not exist... but the reason you hear these wankers breathing like this on these crap videos, is because they have never genuinely been scared of anything in reality, therefore, they over do the dramatics, because they have led sheltered and over privelaged lives.",0,0,,2013-06-26T21:48:41.000Z
0,,Sooooo FAKE!,0,0,,2013-06-29T08:04:17.000Z
0,12,Sounded like the man that threw the knife said get the fu** out of here wow nice sucks ya hav NUMBER go through that,0,0,,2013-07-01T20:11:59.000Z
0,1,All I could hear was HUUUUHHH-HUUUUH-HUUUUUH-HUUUH this guy needs a inhaler -.-,0,0,,2013-07-06T04:54:01.000Z
0,4,"Faker fake. There is someone out of shot and is behind the camera. As the camera conveniently spins around and lags a bit on a certain shot, give time for the person behind the camera to impale the knife to the door. As the camera lags on that shot it is giving time for the person to open the door. Please be more creative.",0,0,,2013-07-06T16:21:23.000Z
0,,oh ya two chairs doing it in the closet,0,0,,2013-07-09T01:23:26.000Z
0,,Jeremy bauer ur so stupid ...,0,0,,2013-07-11T20:13:31.000Z
0,2,what kind of potato did you film this with?,0,0,,2013-07-12T19:32:08.000Z
0,1,"I have been stabbed by a ghost or so I think.... I was sleeping on me bed I made sure everything was in place and I woke up with my shoulder. And I was still pregnant. All though the rest of my pregentcy I herd""Give me the baby or give me your soul. Now I am watching paranormal videos because I am pregnet again and I worried they something worse will happen if you will please help me out and give me some advice.",0,0,,2013-07-15T22:45:20.000Z
0,,Sorry I meant with my shoulder cut,0,0,,2013-07-15T22:45:52.000Z
11,,Shut the fuck the up and stop breathing so hard,0,0,,2013-07-17T05:38:59.000Z
0,2,Have you tried to consult Jesus on that?Theyre freaking scared of him!,0,0,,2013-07-17T12:02:57.000Z
0,,stop getting pregnant,0,0,,2013-07-17T17:28:39.000Z
0,12,"Nice of that ""violent poltergeist ghost"" to stick that knife in the door and not your back. Really good of it to stick it in a part of the door that is easily repaired or hidden. The most considerate poltergeist I have seen.",0,0,,2013-07-20T21:57:04.000Z
0,12,"lol the ""ghost"" is cleaning your house",0,0,,2013-07-24T21:26:37.000Z
0,12,It looks like the chair is kissing XD,0,0,,2013-07-26T15:53:08.000Z
11,,Or Santa....seriously they will shit bricks,0,0,,2013-07-27T08:57:45.000Z
0,4,This poor emphysemic has been running :(,0,0,,2013-07-27T08:58:38.000Z
0,,stupid..,0,0,,2013-07-31T13:53:24.000Z
9,,<NULL>,0,0,,2013-08-02T15:58:48.000Z
9,,<NULL>,0,0,,2013-08-02T15:59:52.000Z
0,,1:10 s***!,0,0,,2013-08-04T17:54:44.000Z
0,3,Wow that is scary you can hear strange voices of demonic nature at beginning,0,0,,2013-08-05T09:00:52.000Z
0,12,"The avatar to this channel is not serious enough for the credibility its content. A sinewy sneaky pothead can stick a knife at the side of the door when the camera is not looking, a NUMBER pound geek can silently lift two chairs and place them in the way when the camera is not looking. Props for your film project, I give it a B (for blurriness), but real footage of real ghosts IT IS NOT, I am telling you. Axiom of digital deceit.",0,0,,2013-08-05T15:51:31.000Z
0,3,It's good that you woke up with your shoulder...it's difficult to move your arm without it.,0,0,,2013-08-07T01:22:28.000Z
0,,Yeah it is is not it,0,0,,2013-08-07T01:34:16.000Z
9,,<NULL>,0,0,,2013-08-08T00:24:31.000Z
0,1,Go to a church and get an exorcism done.,0,0,,2013-08-08T07:04:08.000Z
0,3,Thx I will try and get that done and I am not joking,0,0,,2013-08-08T07:14:56.000Z
0,,I love it! 'F*&king Typical!',0,0,,2013-08-20T15:00:18.000Z
0,12,"What! Wuz all you peepil lookin' for sum groundbreaking paranormil event? Where's the cred for showmanship? Well, Duh! ('F*^king Typical!)",0,0,,2013-08-20T15:06:08.000Z
11,,Fake as fuck....,0,0,,2013-08-21T05:49:26.000Z
11,,*breaths heavily* fucking typical... *continues the breath heavily * XD awesome!,0,0,,2013-08-21T18:53:04.000Z
9,,<NULL>,0,0,,2013-08-26T05:14:40.000Z
11,,Get a job you fake ass mtf,0,0,,2013-09-01T01:34:14.000Z
0,8,"that reminds me, need to buy some eggs",0,0,,2013-09-03T19:59:45.000Z
11,,You and the guy in the Shithouse can kiss my ass!,0,0,,2013-09-06T01:00:06.000Z
0,4,if this is not a fake time to move. if this is fake I hate you and you should be punched in the asshole several times for free.,0,0,,2013-09-07T07:43:21.000Z
0,1,move out? or draw a line of salt around your bed heard it helps never tried it.,0,0,,2013-09-07T07:44:32.000Z
0,4,About as real as heather mills' leg,0,0,,2013-09-08T02:06:36.000Z
5,,How do you know?,0,0,,2013-09-09T15:52:49.000Z
11,,It's the Blair Bitch....LMFAO,0,0,,2013-09-10T00:18:48.000Z
0,12,this poor guy has asthma really bad,0,0,,2013-09-13T09:15:58.000Z
0,,crap,0,0,,2013-09-13T19:30:38.000Z
9,,<NULL>,0,0,,2013-09-14T01:19:00.000Z
11,,dumb arse fake shit. this is why we wil never beable to prove that paranormal spirits do exsist. shit,0,0,,2013-09-15T18:26:22.000Z
0,,prop hunt,0,0,,2013-09-22T04:01:07.000Z
0,,At least try...,0,0,,2013-09-22T23:57:40.000Z
0,,Bullshit!!!!,0,0,,2013-09-25T14:02:07.000Z
0,,Yeh this vid is fake,0,0,,2013-09-26T08:09:50.000Z
0,,"God dammit Mr Chair, stop making out at the camera.",0,0,,2013-09-26T09:23:39.000Z
11,,"I bet you if you tell that ghost to start paying MF rent, that bitch will leave your house real quick... lol",0,0,,2013-09-26T12:18:39.000Z
0,12,I could do the same thing on my cell phone -.-,0,0,,2013-09-27T01:59:22.000Z
0,,Try burning sage to drive the evil spirits off. And move if the situatuons gets worse! Record everything that happens in a small journal. You never know if someone is going to come along who wants to know what has happened to you.,0,0,,2013-10-02T03:38:44.000Z
0,1,"Holy water works quite well, too.",0,0,,2013-10-04T08:26:27.000Z
0,1,LEARN HOW TO ZOOM!!! If you want to show people its not fake try making the field of view a bit wider so the idiots with knives can stop hiding under frame to stab knives in the door,0,0,,2013-10-07T23:48:06.000Z
11,,you sir are a retard!,0,0,,2013-10-14T21:06:33.000Z
0,12,147 thumb down do not know what exists out there. By the way weeds is fake and sure is not medicine HAHAHAHAHAHAHA. I know it does not related to host video.,0,0,,2013-10-17T00:06:36.000Z
11,,"fake, dumb. Clean your fucking kitchen",0,0,,2013-10-18T00:28:44.000Z
0,,Holy crap! That's a messy kitchen.,0,0,,2013-10-24T16:34:23.000Z
11,,This dick head yo!,0,0,,2013-10-30T07:50:10.000Z
9,,<NULL>,0,0,,2013-11-04T14:35:00.000Z
0,12,or you need meds for schizophrenia,0,0,,2013-11-04T22:31:28.000Z
0,,moe foe dam scary,0,0,,2013-11-23T02:57:09.000Z
